Product_id,Shape,Carat,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Measurements,Lab,Price,Product_url
2042481, HEART,0.71, VVS2, H, EX, EX, EX, N, 5.38-6.15×3.63, GIA,"$2,888.86",https://capitalwholesalediamonds.com/product/0-71-ct-heart-85/
2090577, HEART,0.72, VS2, D, EX, EX, VG, M, 5.43-6.08×3.68, GIA,"$2,889.74",https://capitalwholesalediamonds.com/product/0-72-ct-heart-153/
2034388, HEART,0.8, VS2, H, EX, EX, EX, F, 5.78-6.41×3.51, GIA,"$2,891.51",https://capitalwholesalediamonds.com/product/0-8-ct-heart-63/
2017558, HEART,0.71, VVS1, F, EX, EX, VG, F, 5.29-6.24×3.70, GIA,"$2,892.09",https://capitalwholesalediamonds.com/product/0-71-ct-heart-74/
2036189, HEART,0.7, SI1, D, EX, EX, EX, N, 5.40-6.19×3.54, GIA,"$2,892.44",https://capitalwholesalediamonds.com/product/0-7-ct-heart-57/
2122544, HEART,0.76, SI1, D, EX, EX, EX, M, 5.40-6.23×3.75, GIA,"$2,892.57",https://capitalwholesalediamonds.com/product/0-76-ct-heart-37/
 111000-7373, HEART,1.01, SI2, G, VG, VG, VG, N, 6.03-7.07×3.91, IGI,"$2,895.59",https://capitalwholesalediamonds.com/product/1-01-ct-heart-2/
 220333-897, HEART,1.01, SI2, H, EX, EX, EX, N, 5.81-6.86×4.16, IGI,"$2,897.41",https://capitalwholesalediamonds.com/product/1-01-ct-heart-52/
2063122, HEART,0.7, VS2, E, EX, EX, EX, F, 5.49-6.25×3.42, GIA,"$2,899.23",https://capitalwholesalediamonds.com/product/0-7-ct-heart-615/
2122541, HEART,0.7, VS1, H, EX, EX, EX, N, 5.36-6.10×3.65, GIA,"$2,900.69",https://capitalwholesalediamonds.com/product/0-7-ct-heart-743/
2112839, HEART,0.8, SI2, D, EX, VG, VG, N, 5.55-6.59×3.76, GIA,"$2,901.81",https://capitalwholesalediamonds.com/product/0-8-ct-heart-33/
2110239, HEART,0.7, VS2, G, EX, EX, EX, N, 5.24-6.11×3.69, GIA,"$2,902.58",https://capitalwholesalediamonds.com/product/0-7-ct-heart-716/
2116957, HEART,0.71, VS2, F, EX, EX, VG, N, 5.50-6.18×3.70, GIA,"$2,902.80",https://capitalwholesalediamonds.com/product/0-71-ct-heart-68/
2054288, HEART,0.71, SI1, D, EX, EX, EX, N, 5.37-6.19×3.67, GIA,"$2,902.93",https://capitalwholesalediamonds.com/product/0-71-ct-heart-32/
2105078, HEART,0.72, VS1, F, EX, EX, VG, F, 5.29-6.29×3.77, GIA,"$2,902.98",https://capitalwholesalediamonds.com/product/0-72-ct-heart-102/
1991058, HEART,0.8, VS1, G, EX, EX, VG, F, 5.43-6.41×3.77, GIA,"$2,903.11",https://capitalwholesalediamonds.com/product/0-8-ct-heart-5/
 223360-236, HEART,0.96, SI1, I, VG, EX, VG, N, 5.71-6.71×3.99, GIA,"$2,903.92",https://capitalwholesalediamonds.com/product/0-96-ct-heart-17/
2015054, HEART,0.7, VVS1, G, VG, VG, VG, N, 5.25-6.33×3.44, GIA,"$2,904.04",https://capitalwholesalediamonds.com/product/0-7-ct-heart-508/
2026726, HEART,0.71, VS2, E, EX, EX, VG, N, 5.25-6.24×3.53, GIA,"$2,907.43",https://capitalwholesalediamonds.com/product/0-71-ct-heart-88/
1974286, HEART,0.7, IF, G, EX, EX, EX, N, 5.25-6.02×3.58, GIA,"$2,908.26",https://capitalwholesalediamonds.com/product/0-7-ct-heart-32/
 221129-28, HEART,1.01, SI2, I, EX, EX, EX, N, 6.29-6.87×3.73, IGI,"$2,908.98",https://capitalwholesalediamonds.com/product/1-01-ct-heart-122/
2114650, HEART,0.71, VS1, E, EX, EX, EX, F, 5.18-6.14×3.72, GIA,"$2,909.58",https://capitalwholesalediamonds.com/product/0-71-ct-heart-51/
2020002, HEART,0.7, VVS2, F, VG, EX, VG, N, 5.22-6.11×3.50, GIA,"$2,916.32",https://capitalwholesalediamonds.com/product/0-7-ct-heart-64/
2058108, HEART,0.7, VS1, G, EX, EX, VG, N, 5.29-6.25×3.71, GIA,"$2,917.36",https://capitalwholesalediamonds.com/product/0-7-ct-heart-567/
2081702, HEART,0.7, VS2, D, VG, EX, VG, N, 5.05-6.02×3.64, GIA,"$2,917.40",https://capitalwholesalediamonds.com/product/0-7-ct-heart-620/
2114627, HEART,0.9, SI2, F, EX, EX, EX, F, 5.76-6.85×4.12, GIA,"$2,918.37",https://capitalwholesalediamonds.com/product/0-9-ct-heart-115/
2105080, HEART,0.72, VS1, G, EX, EX, VG, N, 5.35-6.02×3.65, GIA,"$2,918.99",https://capitalwholesalediamonds.com/product/0-72-ct-heart-164/
2122546, HEART,0.7, SI1, E, EX, EX, EX, N, 5.44-6.16×3.59, GIA,"$2,919.87",https://capitalwholesalediamonds.com/product/0-7-ct-heart-201/
1991060, HEART,0.75, VVS1, D, EX, EX, GD, F, 5.53-6.49×3.60, GIA,"$2,919.87",https://capitalwholesalediamonds.com/product/0-75-ct-heart-6/
2046050, HEART,0.7, VS1, D, VG, EX, VG, N, 5.27-6.30×3.38, GIA,"$2,920.78",https://capitalwholesalediamonds.com/product/0-7-ct-heart-545/
2129924, HEART,0.71, VS1, D, EX, EX, EX, M, 5.59-6.15×3.56, GIA,"$2,920.94",https://capitalwholesalediamonds.com/product/0-71-ct-heart-157/
2034399, HEART,0.75, VS2, D, EX, EX, GD, N, 5.32-6.33×3.75, GIA,"$2,920.99",https://capitalwholesalediamonds.com/product/0-75-ct-heart-77/
2081705, HEART,0.7, VS2, D, VG, EX, VG, N, 5.09-6.11×3.72, GIA,"$2,921.13",https://capitalwholesalediamonds.com/product/0-7-ct-heart-390/
2104095, HEART,0.95, SI1, J, VG, EX, VG, N, 5.68-6.74×4.03, GIA,"$2,921.69",https://capitalwholesalediamonds.com/product/0-95-ct-heart-4/
 220579-45, HEART,1.01, VS2, N, VG, EX, VG, ST, 5.73-6.88×4.13, GIA,"$2,921.69",https://capitalwholesalediamonds.com/product/1-01-ct-heart-109/
2097947, HEART,0.7, VS2, G, EX, EX, EX, N, 5.23-6.12×3.70, GIA,"$2,923.05",https://capitalwholesalediamonds.com/product/0-7-ct-heart-430/
