,name,url
327,"The St. Regis Dubai, the Palm",https://www.trip.com/hotels/detail/?cityId=220&hotelId=70989558&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
328,Roda Amwaj Suites Jumeirah Beach Residence,https://www.trip.com/hotels/detail/?cityId=220&hotelId=1550633&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
329,Copthorne Hotel Dubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=2328343&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
330,Novotel Bur Dubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=41630913&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
331,Novotel Deira Creekside Dubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=2328356&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
332,"Al Maha, a Luxury Collection Desert Resort & Spa, Dubai",https://www.trip.com/hotels/detail/?cityId=220&hotelId=1561738&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
333,Montreal Barsha Hotel,https://www.trip.com/hotels/detail/?cityId=220&hotelId=756599&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
334,First Central Hotel Suites,https://www.trip.com/hotels/detail/?cityId=220&hotelId=756802&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
335,Grandeur Hotel Al Barsha,https://www.trip.com/hotels/detail/?cityId=220&hotelId=2117598&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
336,Sonder at JBR the Walk,https://www.trip.com/hotels/detail/?cityId=220&hotelId=49840028&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
337,Mena Plaza Hotel Albarsha at the Mall,https://www.trip.com/hotels/detail/?cityId=220&hotelId=11491477&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
338,Ibis One Central - World Trade Centre Dubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=4510212&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
339,"The St. Regis Dubai, the Palm",https://www.trip.com/hotels/detail/?cityId=220&hotelId=70989558&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
340,"Radisson Blu Hotel, Dubai Media City",https://www.trip.com/hotels/detail/?cityId=220&hotelId=2195881&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
341,"Lemon Tree Hotel, Jumeirah Dubai",https://www.trip.com/hotels/detail/?cityId=220&hotelId=52011977&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
342,Golden Tulip Al Barsha,https://www.trip.com/hotels/detail/?cityId=220&hotelId=2195879&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
343,Majestic Premier Hotel Burdubai,https://www.trip.com/hotels/detail/?cityId=220&hotelId=755617&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
344,"Al Maha, a Luxury Collection Desert Resort & Spa, Dubai",https://www.trip.com/hotels/detail/?cityId=220&hotelId=1561738&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
345,"Form Hotel Dubai, Dubai, a Member of Design Hotels™",https://www.trip.com/hotels/detail/?cityId=220&hotelId=23054870&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
346,Ramada by Wyndham Dubai Barsha Heights,https://www.trip.com/hotels/detail/?cityId=220&hotelId=4600887&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
347,Hilton Garden Inn Dubai Al Muraqabat - Deira,https://www.trip.com/hotels/detail/?cityId=220&hotelId=3358769&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
348,Signature Hotel Apartments and Spa,https://www.trip.com/hotels/detail/?cityId=220&hotelId=756290&checkIn=2024-09-07&checkOut=2024-09-08&adult=2&children=0&subStamp=570&crn=1&ages=&travelpurpose=0&curr=USD&link=button&hoteluniquekey=H4sIAAAAAAAAAONayMjFJMEkxMTBKDWNkePstb03WS3O-zpyXV9cYHuuzMFzSYEt1_X31Q4BPJMYJTnTQOCZn4MgAwg0eDs4sXK8YpFgmsF4-NVNtRWMjBsZwUraQhx2MDKdYDRawPRh-medXUwQZYeA9DsOCZZTTAyXmBhuMTE8YmJ4xcTwiYnhF1RFEzNDFzPDJGaIulnMDIuYGaR40yxS09IsjFMtkk1NUhWENP5fvLKBzUhpEiNTRMQpRilDc0MjMzMjc3MjSwtTvVSLpDQXc7fgQvPiLCtmKUY3D8YgNkMDc0dTxygtLubQYBeI6xk-2EuBeIownhazo6uLoRcPk3a72H_7JNbUPN2IiIw5AgWMXYwcAowejBGMFYyvGEF6foD9CwCI5MqgPQEAAA&subChannel=&masterhotelid_tracelogid=f8eff83e8c54e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=USD&locale=en-XX
